REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	mapped_sorted.bam
1_NA_peak_25455_lociStitched	9	117721261	117721262	1	2	0.0
1_NA_peak_6224_lociStitched	12	62910237	62910238	1	2	0.0
1_NA_peak_19621_lociStitched	4	146654502	146654503	1	2	0.0
1_NA_peak_18270_lociStitched	3	140806320	140806321	1	2	0.0
1_NA_peak_17282_lociStitched	3	15419569	15419570	1	2	0.0
1_NA_peak_13978_lociStitched	2	47630514	47630515	1	2	0.0
1_NA_peak_20171_lociStitched	5	68179656	68179657	1	2	0.0
1_NA_peak_20361_lociStitched	5	96143541	96143542	1	2	0.0
1_NA_peak_14016_lociStitched	2	54806710	54806711	1	2	0.0
1_NA_peak_16937_lociStitched	22	40503479	40503480	1	2	0.0
1_NA_peak_2621_lociStitched	1	220219576	220219577	1	2	0.0
1_NA_peak_25108_lociStitched	9	70118268	70118269	1	2	0.0
1_NA_peak_3447_lociStitched	10	63703229	63703230	1	2	0.0
1_NA_peak_18312_lociStitched	3	146262206	146262207	1	2	0.0
1_NA_peak_11243_lociStitched	17	61524162	61524163	1	2	0.0
1_NA_peak_13365_lociStitched	19	53073732	53073733	1	2	0.0
1_NA_peak_10116_lociStitched	16	84178635	84178636	1	2	0.0
1_NA_peak_3933_lociStitched	10	115142000	115142001	1	2	0.0
1_NA_peak_11659_lociStitched	18	3213512	3213513	1	2	0.0
1_NA_peak_10867_lociStitched	17	38710305	38710306	1	2	0.0
1_NA_peak_7092_lociStitched	13	42846410	42846411	1	2	0.0
1_NA_peak_17861_lociStitched	3	81873099	81873100	1	2	0.0
1_NA_peak_5453_lociStitched	12	74429	74430	1	2	0.0
1_NA_peak_13594_lociStitched	2	3623118	3623119	1	2	0.0
1_NA_peak_8210_lociStitched	14	100071117	100071118	1	2	0.0
1_NA_peak_14040_lociStitched	2	55920850	55920851	1	2	0.0
1_NA_peak_20967_lociStitched	6	11094227	11094228	1	2	0.0
1_NA_peak_16865_lociStitched	22	38127828	38127829	1	2	0.0
1_NA_peak_2220_lociStitched	1	172312791	172312792	1	2	0.0
1_NA_peak_16656_lociStitched	22	21643641	21643642	1	2	0.0
1_NA_peak_22276_lociStitched	6	153323739	153323740	1	2	0.0
1_NA_peak_2076_lociStitched	1	160696541	160696542	1	2	0.0
1_NA_peak_23708_lociStitched	8	65711150	65711151	1	2	0.0
1_NA_peak_18339_lociStitched	3	150102394	150102395	1	2	0.0
1_NA_peak_19050_lociStitched	4	47487147	47487148	1	2	0.0
1_NA_peak_2659_lociStitched	1	222988515	222988516	1	2	0.0
1_NA_peak_8080_lociStitched	14	86968551	86968552	1	2	0.0
1_NA_peak_16898_lociStitched	22	39078120	39078121	1	2	0.0
1_NA_peak_10222_lociStitched	17	67817	67818	1	2	0.0
1_NA_peak_19238_lociStitched	4	79860431	79860432	1	2	0.0
1_NA_peak_1260_lociStitched	1	68962538	68962539	1	2	0.0
1_NA_peak_2269_lociStitched	1	178007079	178007080	1	2	0.0
1_NA_peak_17347_lociStitched	3	24032978	24032979	1	2	0.0
1_NA_peak_10090_lociStitched	16	81348848	81348849	1	2	0.0
1_NA_peak_2884_lociStitched	1	246887865	246887866	1	2	0.0
1_NA_peak_453_lociStitched	1	22415601	22415602	1	2	0.0
1_NA_peak_19683_lociStitched	4	156680353	156680354	1	2	0.0
1_NA_peak_782_lociStitched	1	36653302	36653303	1	2	0.0
1_NA_peak_19931_lociStitched	5	33212663	33212664	1	2	0.0
1_NA_peak_20215_lociStitched	5	72112114	72112115	1	2	0.0
1_NA_peak_15737_lociStitched	20	18860282	18860283	1	2	0.0
1_NA_peak_14981_lociStitched	2	178129147	178129148	1	2	0.0
1_NA_peak_23780_lociStitched	8	68897020	68897021	1	2	0.0
1_NA_peak_23166_lociStitched	7	140396797	140396798	1	2	0.0
1_NA_peak_23590_lociStitched	8	55702003	55702004	1	2	0.0
1_NA_peak_14513_lociStitched	2	103106814	103106815	1	2	0.0
1_NA_peak_14595_lociStitched	2	113110984	113110985	1	2	0.0
1_NA_peak_18752_lociStitched	4	18688	18689	1	2	0.0
1_NA_peak_14232_lociStitched	2	71890645	71890646	1	2	0.0
1_NA_peak_7539_lociStitched	14	21905792	21905793	1	2	0.0
1_NA_peak_2397_lociStitched	1	197871876	197871877	1	2	0.0
1_NA_peak_7546_lociStitched	14	22025628	22025629	1	2	0.0
1_NA_peak_16406_lociStitched	21	39848199	39848200	1	2	0.0
1_NA_peak_14063_lociStitched	2	60983560	60983561	1	2	0.0
1_NA_peak_23576_lociStitched	8	54755713	54755714	1	2	0.0
1_NA_peak_16529_lociStitched	21	46529456	46529457	1	2	0.0
1_NA_peak_9011_lociStitched	15	81751084	81751085	1	2	0.0
1_NA_peak_3865_lociStitched	10	104614156	104614157	1	2	0.0
1_NA_peak_4353_lociStitched	11	19138829	19138830	1	2	0.0
1_NA_peak_20709_lociStitched	5	173345038	173345039	1	2	0.0
1_NA_peak_4300_lociStitched	11	13945107	13945108	1	2	0.0
1_NA_peak_8611_lociStitched	15	50978765	50978766	1	2	0.0
1_NA_peak_19734_lociStitched	4	171011118	171011119	1	2	0.0
1_NA_peak_7371_lociStitched	13	89237944	89237945	1	2	0.0
1_NA_peak_5866_lociStitched	12	31651545	31651546	1	2	0.0
1_NA_peak_3354_lociStitched	10	45965568	45965569	1	2	0.0
1_NA_peak_24544_lociStitched	8	133591111	133591112	1	2	0.0
1_NA_peak_19020_lociStitched	4	40208667	40208668	1	2	0.0
1_NA_peak_16930_lociStitched	22	40241436	40241437	1	2	0.0
1_NA_peak_16999_lociStitched	22	42666269	42666270	1	2	0.0
1_NA_peak_14941_lociStitched	2	173328670	173328671	1	2	0.0
1_NA_peak_8043_lociStitched	14	77924640	77924641	1	2	0.0
1_NA_peak_2895_lociStitched	1	247373995	247373996	1	2	0.0
1_NA_peak_23292_lociStitched	8	8860599	8860600	1	2	0.0
1_NA_peak_16290_lociStitched	21	26934713	26934714	1	2	0.0
1_NA_peak_12647_lociStitched	19	16369955	16369956	1	2	0.0
1_NA_peak_5280_lociStitched	11	117049636	117049637	1	2	0.0
1_NA_peak_7339_lociStitched	13	78596389	78596390	1	2	0.0
1_NA_peak_10926_lociStitched	17	40896807	40896808	1	2	0.0
1_NA_peak_10570_lociStitched	17	18585296	18585297	1	2	0.0
1_NA_peak_15311_lociStitched	2	220449066	220449067	1	2	0.0
1_NA_peak_11126_lociStitched	17	49337650	49337651	1	2	0.0
1_NA_peak_1614_lociStitched	1	117311787	117311788	1	2	0.0
1_NA_peak_2671_lociStitched	1	224545068	224545069	1	2	0.0
1_NA_peak_21353_lociStitched	6	32082221	32082222	1	2	0.0
1_NA_peak_20123_lociStitched	5	60705070	60705071	1	2	0.0
1_NA_peak_26614_lociStitched	X	80457827	80457828	1	2	0.0
1_NA_peak_13120_lociStitched	19	45542450	45542451	1	2	0.0
1_NA_peak_23276_lociStitched	8	182576	182577	1	2	0.0
1_NA_peak_23243_lociStitched	7	152373553	152373554	1	2	0.0
1_NA_peak_1278_lociStitched	1	76138802	76138803	1	2	0.0
1_NA_peak_1351_lociStitched	1	86603646	86603647	1	2	0.0
1_NA_peak_10125_lociStitched	16	84733966	84733967	1	2	0.0
1_NA_peak_3278_lociStitched	10	35379425	35379426	1	2	0.0
1_NA_peak_20441_lociStitched	5	128338231	128338232	1	2	0.0
1_NA_peak_24614_lociStitched	8	141030715	141030716	1	2	0.0
1_NA_peak_15548_lociStitched	20	2083129	2083130	1	2	0.0
1_NA_peak_22543_lociStitched	7	20698270	20698271	1	2	0.0
1_NA_peak_24493_lociStitched	8	128773172	128773173	1	2	0.0
1_NA_peak_23850_lociStitched	8	81398076	81398077	1	2	0.0
1_NA_peak_9900_lociStitched	16	58529503	58529504	1	2	0.0
1_NA_peak_5226_lociStitched	11	110233921	110233922	1	2	0.0
1_NA_peak_6632_lociStitched	12	113772866	113772867	1	2	0.0
1_NA_peak_2803_lociStitched	1	234936750	234936751	1	2	0.0
1_NA_peak_3187_lociStitched	10	25351371	25351372	1	2	0.0
1_NA_peak_17437_lociStitched	3	38125963	38125964	1	2	0.0
1_NA_peak_666_lociStitched	1	30755894	30755895	1	2	0.0
1_NA_peak_25486_lociStitched	9	125110600	125110601	1	2	0.0
1_NA_peak_6642_lociStitched	12	116682415	116682416	1	2	0.0
1_NA_peak_3216_lociStitched	10	28821833	28821834	1	2	0.0
1_NA_peak_10748_lociStitched	17	32295242	32295243	1	2	0.0
1_NA_peak_16187_lociStitched	20	60982034	60982035	1	2	0.0
1_NA_peak_23362_lociStitched	8	25096616	25096617	1	2	0.0
1_NA_peak_25107_lociStitched	9	70076751	70076752	1	2	0.0
1_NA_peak_9322_lociStitched	16	2771281	2771282	1	2	0.0
1_NA_peak_19863_lociStitched	5	10307923	10307924	1	2	0.0
1_NA_peak_56_lociStitched	1	1624404	1624405	1	2	0.0
1_NA_peak_14834_lociStitched	2	158977185	158977186	1	2	0.0
1_NA_peak_16385_lociStitched	21	38160725	38160726	1	2	0.0
1_NA_peak_1636_lociStitched	1	119770184	119770185	1	2	0.0
1_NA_peak_6072_lociStitched	12	53662238	53662239	1	2	0.0
1_NA_peak_25782_lociStitched	9	140118361	140118362	1	2	0.0
1_NA_peak_7707_lociStitched	14	45603315	45603316	1	2	0.0
1_NA_peak_9827_lociStitched	16	53133711	53133712	1	2	0.0
1_NA_peak_563_lociStitched	1	27114116	27114117	1	2	0.0
1_NA_peak_24616_lociStitched	8	141068641	141068642	1	2	0.0
1_NA_peak_14540_lociStitched	2	108994690	108994691	1	2	0.0
1_NA_peak_3790_lociStitched	10	101419363	101419364	1	2	0.0
1_NA_peak_18000_lociStitched	3	113339451	113339452	1	2	0.0
1_NA_peak_16008_lociStitched	20	44992870	44992871	1	2	0.0
1_NA_peak_322_lociStitched	1	12514796	12514797	1	2	0.0
1_NA_peak_23142_lociStitched	7	135661929	135661930	1	2	0.0
1_NA_peak_12780_lociStitched	19	21580138	21580139	1	2	0.0
1_NA_peak_19585_lociStitched	4	141677864	141677865	1	2	0.0
1_NA_peak_20843_lociStitched	6	1640811	1640812	1	2	0.0
1_NA_peak_2308_lociStitched	1	181098215	181098216	1	2	0.0
1_NA_peak_17078_lociStitched	22	46664047	46664048	1	2	0.0
1_NA_peak_12924_lociStitched	19	37407088	37407089	1	2	0.0
1_NA_peak_15308_lociStitched	2	220252323	220252324	1	2	0.0
1_NA_peak_19766_lociStitched	4	179898737	179898738	1	2	0.0
1_NA_peak_19643_lociStitched	4	148982130	148982131	1	2	0.0
1_NA_peak_8919_lociStitched	15	75871264	75871265	1	2	0.0
1_NA_peak_1024_lociStitched	1	46598515	46598516	1	2	0.0
1_NA_peak_3610_lociStitched	10	80939380	80939381	1	2	0.0
1_NA_peak_3605_lociStitched	10	80808309	80808310	1	2	0.0
1_NA_peak_25438_lociStitched	9	116590966	116590967	1	2	0.0
1_NA_peak_15875_lociStitched	20	33680446	33680447	1	2	0.0
1_NA_peak_15319_lociStitched	2	223725945	223725946	1	2	0.0
1_NA_peak_3734_lociStitched	10	97094010	97094011	1	2	0.0
1_NA_peak_12873_lociStitched	19	35504532	35504533	1	2	0.0
1_NA_peak_19292_lociStitched	4	86602228	86602229	1	2	0.0
1_NA_peak_25915_lociStitched	GL000222.1	84348	84349	1	2	0.0
1_NA_peak_22253_lociStitched	6	150489469	150489470	1	2	0.0
1_NA_peak_26741_lociStitched	X	129095685	129095686	1	2	0.0
1_NA_peak_12790_lociStitched	19	22235521	22235522	1	2	0.0
1_NA_peak_20374_lociStitched	5	101632386	101632387	1	2	0.0
1_NA_peak_23943_lociStitched	8	90769795	90769796	1	2	0.0
1_NA_peak_22825_lociStitched	7	75368836	75368837	1	2	0.0
1_NA_peak_18157_lociStitched	3	128584069	128584070	1	2	0.0
1_NA_peak_6767_lociStitched	12	123504548	123504549	1	2	0.0
1_NA_peak_5318_lociStitched	11	118661526	118661527	1	2	0.0
1_NA_peak_9456_lociStitched	16	15108488	15108489	1	2	0.0
1_NA_peak_22984_lociStitched	7	101035073	101035074	1	2	0.0
1_NA_peak_7760_lociStitched	14	53069073	53069074	1	2	0.0
1_NA_peak_23174_lociStitched	7	142494576	142494577	1	2	0.0
1_NA_peak_23639_lociStitched	8	59754894	59754895	1	2	0.0
1_NA_peak_467_lociStitched	1	23857551	23857552	1	2	0.0
1_NA_peak_14062_lociStitched	2	60888813	60888814	1	2	0.0
1_NA_peak_22184_lociStitched	6	143002002	143002003	1	2	0.0
1_NA_peak_18459_lociStitched	3	161499539	161499540	1	2	0.0
1_NA_peak_8763_lociStitched	15	65321674	65321675	1	2	0.0
1_NA_peak_26812_lociStitched	X	150067019	150067020	1	2	0.0
1_NA_peak_1898_lociStitched	1	153700760	153700761	1	2	0.0
1_NA_peak_20125_lociStitched	5	61557821	61557822	1	2	0.0
1_NA_peak_8156_lociStitched	14	92588442	92588443	1	2	0.0
1_NA_peak_26363_lociStitched	X	46827931	46827932	1	2	0.0
1_NA_peak_22998_lociStitched	7	102153861	102153862	1	2	0.0
1_NA_peak_24677_lociStitched	8	143690141	143690142	1	2	0.0
1_NA_peak_24047_lociStitched	8	98877850	98877851	1	2	0.0
1_NA_peak_23100_lociStitched	7	128379718	128379719	1	2	0.0
1_NA_peak_1217_lociStitched	1	65210784	65210785	1	2	0.0
1_NA_peak_13386_lociStitched	19	53869183	53869184	1	2	0.0
1_NA_peak_24099_lociStitched	8	101514459	101514460	1	2	0.0
1_NA_peak_8430_lociStitched	15	34310563	34310564	1	2	0.0
1_NA_peak_4346_lociStitched	11	18497947	18497948	1	2	0.0
1_NA_peak_25920_lociStitched	GL000223.1	149927	149928	1	2	0.0
1_NA_peak_14740_lociStitched	2	136766144	136766145	1	2	0.0
1_NA_peak_23702_lociStitched	8	63998376	63998377	1	2	0.0
1_NA_peak_23787_lociStitched	8	70650281	70650282	1	2	0.0
1_NA_peak_24883_lociStitched	9	19161500	19161501	1	2	0.0
1_NA_peak_16584_lociStitched	22	18217296	18217297	1	2	0.0
1_NA_peak_18548_lociStitched	3	182929839	182929840	1	2	0.0
1_NA_peak_23807_lociStitched	8	74205616	74205617	1	2	0.0
1_NA_peak_6986_lociStitched	13	29624753	29624754	1	2	0.0
1_NA_peak_17229_lociStitched	3	11684275	11684276	1	2	0.0
1_NA_peak_2644_lociStitched	1	221881928	221881929	1	2	0.0
1_NA_peak_24098_lociStitched	8	101484382	101484383	1	2	0.0
1_NA_peak_11099_lociStitched	17	48499125	48499126	1	2	0.0
1_NA_peak_9372_lociStitched	16	4524471	4524472	1	2	0.0
1_NA_peak_17644_lociStitched	3	49711544	49711545	1	2	0.0
1_NA_peak_349_lociStitched	1	15911353	15911354	1	2	0.0
1_NA_peak_20586_lociStitched	5	149339782	149339783	1	2	0.0
1_NA_peak_10775_lociStitched	17	33944117	33944118	1	2	0.0
1_NA_peak_7090_lociStitched	13	42535355	42535356	1	2	0.0
1_NA_peak_807_lociStitched	1	37980605	37980606	1	2	0.0
1_NA_peak_10077_lociStitched	16	78776766	78776767	1	2	0.0
1_NA_peak_2833_lociStitched	1	236767679	236767680	1	2	0.0
1_NA_peak_2288_lociStitched	1	179679745	179679746	1	2	0.0
1_NA_peak_13355_lociStitched	19	52693441	52693442	1	2	0.0
1_NA_peak_24626_lociStitched	8	141506361	141506362	1	2	0.0
1_NA_peak_15407_lociStitched	2	233736642	233736643	1	2	0.0
1_NA_peak_21781_lociStitched	6	84937155	84937156	1	2	0.0
1_NA_peak_8077_lociStitched	14	86608324	86608325	1	2	0.0
1_NA_peak_20083_lociStitched	5	56134731	56134732	1	2	0.0
1_NA_peak_25467_lociStitched	9	123884809	123884810	1	2	0.0
1_NA_peak_17875_lociStitched	3	88199400	88199401	1	2	0.0
1_NA_peak_22845_lociStitched	7	76235169	76235170	1	2	0.0
1_NA_peak_13865_lociStitched	2	38078922	38078923	1	2	0.0
1_NA_peak_17447_lociStitched	3	39169100	39169101	1	2	0.0
1_NA_peak_15677_lociStitched	20	10603685	10603686	1	2	0.0
1_NA_peak_7926_lociStitched	14	69536205	69536206	1	2	0.0
1_NA_peak_16729_lociStitched	22	27068880	27068881	1	2	0.0
1_NA_peak_21675_lociStitched	6	56798285	56798286	1	2	0.0
1_NA_peak_22192_lociStitched	6	143247826	143247827	1	2	0.0
1_NA_peak_5233_lociStitched	11	111249876	111249877	1	2	0.0
1_NA_peak_7968_lociStitched	14	73957795	73957796	1	2	0.0
1_NA_peak_19108_lociStitched	4	56412630	56412631	1	2	0.0
1_NA_peak_8714_lociStitched	15	62213198	62213199	1	2	0.0
1_NA_peak_25488_lociStitched	9	125227000	125227001	1	2	0.0
1_NA_peak_20181_lociStitched	5	68891854	68891855	1	2	0.0
1_NA_peak_18440_lociStitched	3	159943133	159943134	1	2	0.0
1_NA_peak_24813_lociStitched	9	297438	297439	1	2	0.0
1_NA_peak_25106_lociStitched	9	70006522	70006523	1	2	0.0
1_NA_peak_6024_lociStitched	12	51218912	51218913	1	2	0.0
1_NA_peak_2125_lociStitched	1	161696225	161696226	1	2	0.0
1_NA_peak_23968_lociStitched	8	94210530	94210531	1	2	0.0
1_NA_peak_4447_lociStitched	11	43665894	43665895	1	2	0.0
1_NA_peak_9176_lociStitched	15	95388070	95388071	1	2	0.0
1_NA_peak_6257_lociStitched	12	66275819	66275820	1	2	0.0
1_NA_peak_10817_lociStitched	17	36604397	36604398	1	2	0.0
1_NA_peak_7801_lociStitched	14	56281582	56281583	1	2	0.0
1_NA_peak_684_lociStitched	1	32001838	32001839	1	2	0.0
1_NA_peak_852_lociStitched	1	40283218	40283219	1	2	0.0
1_NA_peak_10027_lociStitched	16	72042992	72042993	1	2	0.0
1_NA_peak_21325_lociStitched	6	31607286	31607287	1	2	0.0
1_NA_peak_25434_lociStitched	9	116310441	116310442	1	2	0.0
1_NA_peak_22604_lociStitched	7	30362106	30362107	1	2	0.0
1_NA_peak_9541_lociStitched	16	22448635	22448636	1	2	0.0
1_NA_peak_18086_lociStitched	3	122767869	122767870	1	2	0.0
1_NA_peak_22047_lociStitched	6	128633343	128633344	1	2	0.0
1_NA_peak_5692_lociStitched	12	12028417	12028418	1	2	0.0
1_NA_peak_21792_lociStitched	6	86575618	86575619	1	2	0.0
1_NA_peak_18881_lociStitched	4	15780356	15780357	1	2	0.0
1_NA_peak_16694_lociStitched	22	24181164	24181165	1	2	0.0
1_NA_peak_12957_lociStitched	19	38775227	38775228	1	2	0.0
1_NA_peak_247_lociStitched	1	9473111	9473112	1	2	0.0
1_NA_peak_17431_lociStitched	3	37964303	37964304	1	2	0.0
1_NA_peak_25176_lociStitched	9	79792656	79792657	1	2	0.0
1_NA_peak_22019_lociStitched	6	120177697	120177698	1	2	0.0
1_NA_peak_4047_lociStitched	10	131555757	131555758	1	2	0.0
1_NA_peak_23190_lociStitched	7	148638229	148638230	1	2	0.0
1_NA_peak_2586_lociStitched	1	212102678	212102679	1	2	0.0
1_NA_peak_17006_lociStitched	22	42977816	42977817	1	2	0.0
1_NA_peak_19182_lociStitched	4	74680857	74680858	1	2	0.0
1_NA_peak_16088_lociStitched	20	50268698	50268699	1	2	0.0
1_NA_peak_9317_lociStitched	16	2669449	2669450	1	2	0.0
1_NA_peak_26474_lociStitched	X	55478811	55478812	1	2	0.0
1_NA_peak_26092_lociStitched	X	15316824	15316825	1	2	0.0
1_NA_peak_16288_lociStitched	21	26829231	26829232	1	2	0.0
1_NA_peak_9924_lociStitched	16	67144225	67144226	1	2	0.0
1_NA_peak_9778_lociStitched	16	46746147	46746148	1	2	0.0
1_NA_peak_11092_lociStitched	17	48262235	48262236	1	2	0.0
1_NA_peak_25077_lociStitched	9	66971181	66971182	1	2	0.0
1_NA_peak_12599_lociStitched	19	14404135	14404136	1	2	0.0
1_NA_peak_5187_lociStitched	11	103779104	103779105	1	2	0.0
1_NA_peak_9744_lociStitched	16	32180779	32180780	1	2	0.0
1_NA_peak_3930_lociStitched	10	114854444	114854445	1	2	0.0
1_NA_peak_2434_lociStitched	1	200378925	200378926	1	2	0.0
1_NA_peak_5900_lociStitched	12	40618542	40618543	1	2	0.0
1_NA_peak_20765_lociStitched	5	178012594	178012595	1	2	0.0
1_NA_peak_22207_lociStitched	6	144329264	144329265	1	2	0.0
1_NA_peak_17966_lociStitched	3	109546034	109546035	1	2	0.0
1_NA_peak_13635_lociStitched	2	10816051	10816052	1	2	0.0
1_NA_peak_9985_lociStitched	16	69458699	69458700	1	2	0.0
1_NA_peak_14088_lociStitched	2	62327350	62327351	1	2	0.0
1_NA_peak_22333_lociStitched	6	158403128	158403129	1	2	0.0
1_NA_peak_3635_lociStitched	10	88115770	88115771	1	2	0.0
1_NA_peak_7587_lociStitched	14	23923259	23923260	1	2	0.0
1_NA_peak_26446_lociStitched	X	52950360	52950361	1	2	0.0
1_NA_peak_13307_lociStitched	19	50432572	50432573	1	2	0.0
1_NA_peak_15235_lociStitched	2	209078845	209078846	1	2	0.0
1_NA_peak_2518_lociStitched	1	206100234	206100235	1	2	0.0
1_NA_peak_13037_lociStitched	19	41945664	41945665	1	2	0.0
1_NA_peak_18299_lociStitched	3	142838337	142838338	1	2	0.0
1_NA_peak_14090_lociStitched	2	62409283	62409284	1	2	0.0
1_NA_peak_8814_lociStitched	15	68346838	68346839	1	2	0.0
1_NA_peak_10513_lociStitched	17	15862341	15862342	1	2	0.0
1_NA_peak_3992_lociStitched	10	123734599	123734600	1	2	0.0
1_NA_peak_489_lociStitched	1	24808009	24808010	1	2	0.0
1_NA_peak_18131_lociStitched	3	127391500	127391501	1	2	0.0
1_NA_peak_23534_lociStitched	8	49889719	49889720	1	2	0.0
1_NA_peak_21827_lociStitched	6	90638926	90638927	1	2	0.0
1_NA_peak_11059_lociStitched	17	46372621	46372622	1	2	0.0
1_NA_peak_19168_lociStitched	4	71846482	71846483	1	2	0.0
1_NA_peak_23445_lociStitched	8	41402808	41402809	1	2	0.0
1_NA_peak_11137_lociStitched	17	54614421	54614422	1	2	0.0
1_NA_peak_20619_lociStitched	5	156699221	156699222	1	2	0.0
1_NA_peak_11519_lociStitched	17	77826648	77826649	1	2	0.0
1_NA_peak_16579_lociStitched	22	17785273	17785274	1	2	0.0
1_NA_peak_16522_lociStitched	21	46238300	46238301	1	2	0.0
1_NA_peak_19146_lociStitched	4	68441871	68441872	1	2	0.0
1_NA_peak_1863_lociStitched	1	151372218	151372219	1	2	0.0
1_NA_peak_12855_lociStitched	19	34663108	34663109	1	2	0.0
1_NA_peak_2944_lociStitched	10	3270440	3270441	1	2	0.0
1_NA_peak_13887_lociStitched	2	40716899	40716900	1	2	0.0
1_NA_peak_3667_lociStitched	10	90735035	90735036	1	2	0.0
1_NA_peak_26370_lociStitched	X	47221351	47221352	1	2	0.0
1_NA_peak_16074_lociStitched	20	49100561	49100562	1	2	0.0
1_NA_peak_11078_lociStitched	17	47647338	47647339	1	2	0.0
1_NA_peak_6398_lociStitched	12	92932715	92932716	1	2	0.0
1_NA_peak_14440_lociStitched	2	97405548	97405549	1	2	0.0
1_NA_peak_22508_lociStitched	7	10979949	10979950	1	2	0.0
1_NA_peak_13660_lociStitched	2	12642907	12642908	1	2	0.0
1_NA_peak_23149_lociStitched	7	139025881	139025882	1	2	0.0
1_NA_peak_10267_lociStitched	17	1903215	1903216	1	2	0.0
1_NA_peak_20079_lociStitched	5	55904880	55904881	1	2	0.0
1_NA_peak_14937_lociStitched	2	172886643	172886644	1	2	0.0
1_NA_peak_18292_lociStitched	3	142166646	142166647	1	2	0.0
1_NA_peak_18289_lociStitched	3	141868154	141868155	1	2	0.0
1_NA_peak_22200_lociStitched	6	143598014	143598015	1	2	0.0
1_NA_peak_14730_lociStitched	2	135875193	135875194	1	2	0.0
1_NA_peak_12156_lociStitched	19	1067644	1067645	1	2	0.0
1_NA_peak_22729_lociStitched	7	55955204	55955205	1	2	0.0
1_NA_peak_19437_lociStitched	4	109021823	109021824	1	2	0.0
1_NA_peak_12757_lociStitched	19	19843712	19843713	1	2	0.0
1_NA_peak_26679_lociStitched	X	113511041	113511042	1	2	0.0
1_NA_peak_3627_lociStitched	10	82725506	82725507	1	2	0.0
1_NA_peak_8806_lociStitched	15	67521155	67521156	1	2	0.0
1_NA_peak_20264_lociStitched	5	76581508	76581509	1	2	0.0
1_NA_peak_20896_lociStitched	6	4344453	4344454	1	2	0.0
1_NA_peak_5436_lociStitched	11	129698438	129698439	1	2	0.0
1_NA_peak_26669_lociStitched	X	109202055	109202056	1	2	0.0
1_NA_peak_3889_lociStitched	10	105991919	105991920	1	2	0.0
1_NA_peak_3665_lociStitched	10	90565740	90565741	1	2	0.0
1_NA_peak_2938_lociStitched	10	3028759	3028760	1	2	0.0
1_NA_peak_5878_lociStitched	12	32180880	32180881	1	2	0.0
1_NA_peak_22502_lociStitched	7	7801965	7801966	1	2	0.0
1_NA_peak_12775_lociStitched	19	21203602	21203603	1	2	0.0
1_NA_peak_5013_lociStitched	11	75110756	75110757	1	2	0.0
1_NA_peak_7653_lociStitched	14	32574102	32574103	1	2	0.0
1_NA_peak_11879_lociStitched	18	33196695	33196696	1	2	0.0
1_NA_peak_3727_lociStitched	10	96783000	96783001	1	2	0.0
1_NA_peak_25783_lociStitched	9	140135065	140135066	1	2	0.0
1_NA_peak_22282_lociStitched	6	154831514	154831515	1	2	0.0
1_NA_peak_11719_lociStitched	18	9702043	9702044	1	2	0.0
1_NA_peak_12955_lociStitched	19	38734492	38734493	1	2	0.0
1_NA_peak_16521_lociStitched	21	46221981	46221982	1	2	0.0
1_NA_peak_10186_lociStitched	16	89098911	89098912	1	2	0.0
1_NA_peak_24884_lociStitched	9	19230712	19230713	1	2	0.0
1_NA_peak_9172_lociStitched	15	94749365	94749366	1	2	0.0
1_NA_peak_9450_lociStitched	16	14797475	14797476	1	2	0.0
1_NA_peak_10783_lociStitched	17	34530538	34530539	1	2	0.0
1_NA_peak_8764_lociStitched	15	65342117	65342118	1	2	0.0
1_NA_peak_7480_lociStitched	13	113527462	113527463	1	2	0.0
1_NA_peak_6290_lociStitched	12	69202201	69202202	1	2	0.0
1_NA_peak_22708_lociStitched	7	45025959	45025960	1	2	0.0
1_NA_peak_19949_lociStitched	5	34839328	34839329	1	2	0.0
1_NA_peak_17049_lociStitched	22	45676316	45676317	1	2	0.0
1_NA_peak_6510_lociStitched	12	106891950	106891951	1	2	0.0
1_NA_peak_7185_lociStitched	13	49006561	49006562	1	2	0.0
1_NA_peak_10576_lociStitched	17	18872093	18872094	1	2	0.0
1_NA_peak_17283_lociStitched	3	15469236	15469237	1	2	0.0
1_NA_peak_22495_lociStitched	7	6769779	6769780	1	2	0.0
1_NA_peak_24816_lociStitched	9	707254	707255	1	2	0.0
1_NA_peak_25882_lociStitched	GL000214.1	65013	65014	1	2	0.0
1_NA_peak_9972_lociStitched	16	68504248	68504249	1	2	0.0
1_NA_peak_3548_lociStitched	10	74452084	74452085	1	2	0.0
1_NA_peak_10741_lociStitched	17	30771900	30771901	1	2	0.0
1_NA_peak_21280_lociStitched	6	30313149	30313150	1	2	0.0
1_NA_peak_19907_lociStitched	5	18746046	18746047	1	2	0.0
1_NA_peak_9034_lociStitched	15	84976210	84976211	1	2	0.0
1_NA_peak_7063_lociStitched	13	41241282	41241283	1	2	0.0
1_NA_peak_6333_lociStitched	12	77158176	77158177	1	2	0.0
1_NA_peak_19807_lociStitched	4	186124996	186124997	1	2	0.0
1_NA_peak_16716_lociStitched	22	25381574	25381575	1	2	0.0
1_NA_peak_3768_lociStitched	10	99125985	99125986	1	2	0.0
1_NA_peak_15648_lociStitched	20	8030919	8030920	1	2	0.0
1_NA_peak_9598_lociStitched	16	28376020	28376021	1	2	0.0
