REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	mapped_sorted.bam
1_NA_peak_154_lociStitched	1	4177970	4177971	1	2	0.0
1_NA_peak_6643_lociStitched	12	110887920	110887921	1	2	0.0
1_NA_peak_10445_lociStitched	17	6575613	6575614	1	2	0.0
1_NA_peak_10591_lociStitched	17	15959026	15959027	1	2	0.0
1_NA_peak_12959_lociStitched	19	30864820	30864821	1	2	0.0
1_NA_peak_15299_lociStitched	2	204145651	204145652	1	2	0.0
1_NA_peak_20211_lociStitched	5	42992630	42992631	1	2	0.0
1_NA_peak_5487_lociStitched	11	128654089	128654090	1	2	0.0
1_NA_peak_4938_lociStitched	11	68313257	68313258	1	2	0.0
1_NA_peak_22530_lociStitched	6	154354682	154354683	1	2	0.0
1_NA_peak_14924_lociStitched	2	157182804	157182805	1	2	0.0
1_NA_peak_13005_lociStitched	19	35013628	35013629	1	2	0.0
1_NA_peak_12781_lociStitched	19	17075317	17075318	1	2	0.0
1_NA_peak_4141_lociStitched	10	133278932	133278933	1	2	0.0
1_NA_peak_21885_lociStitched	6	52882353	52882354	1	2	0.0
1_NA_peak_16607_lociStitched	21	39502851	39502852	1	2	0.0
1_NA_peak_17490_lociStitched	3	16482099	16482100	1	2	0.0
1_NA_peak_22066_lociStitched	6	89433419	89433420	1	2	0.0
1_NA_peak_6482_lociStitched	12	96093190	96093191	1	2	0.0
1_NA_peak_25581_lociStitched	9	104991574	104991575	1	2	0.0
1_NA_peak_20139_lociStitched	5	34305537	34305538	1	2	0.0
1_NA_peak_2018_lociStitched	1	155911178	155911179	1	2	0.0
1_NA_peak_23776_lociStitched	8	52467569	52467570	1	2	0.0
1_NA_peak_9311_lociStitched	16	327677	327678	1	2	0.0
1_NA_peak_18814_lociStitched	3	186909709	186909710	1	2	0.0
1_NA_peak_13403_lociStitched	19	49207818	49207819	1	2	0.0
1_NA_peak_21666_lociStitched	6	34468833	34468834	1	2	0.0
1_NA_peak_24132_lociStitched	8	87832066	87832067	1	2	0.0
1_NA_peak_8497_lociStitched	15	33195024	33195025	1	2	0.0
1_NA_peak_5560_lociStitched	12	3752977	3752978	1	2	0.0
1_NA_peak_19494_lociStitched	4	86934546	86934547	1	2	0.0
1_NA_peak_16553_lociStitched	21	36242452	36242453	1	2	0.0
1_NA_peak_12381_lociStitched	19	3700227	3700228	1	2	0.0
1_NA_peak_26092_lociStitched	KI270304.1	1046	1047	1	2	0.0
1_NA_peak_23788_lociStitched	8	53511191	53511192	1	2	0.0
1_NA_peak_4420_lociStitched	11	19117282	19117283	1	2	0.0
1_NA_peak_5242_lociStitched	11	103908377	103908378	1	2	0.0
1_NA_peak_24452_lociStitched	8	106447898	106447899	1	2	0.0
1_NA_peak_19027_lociStitched	4	8304132	8304133	1	2	0.0
1_NA_peak_3225_lociStitched	10	24888348	24888349	1	2	0.0
1_NA_peak_18690_lociStitched	3	172622877	172622878	1	2	0.0
1_NA_peak_25364_lociStitched	9	71910430	71910431	1	2	0.0
1_NA_peak_23868_lociStitched	8	59084728	59084729	1	2	0.0
1_NA_peak_14025_lociStitched	2	41645573	41645574	1	2	0.0
1_NA_peak_9146_lociStitched	15	88638498	88638499	1	2	0.0
1_NA_peak_10149_lociStitched	16	77191065	77191066	1	2	0.0
1_NA_peak_7735_lociStitched	14	34982756	34982757	1	2	0.0
1_NA_peak_4605_lociStitched	11	57426981	57426982	1	2	0.0
1_NA_peak_17187_lociStitched	22	42649036	42649037	1	2	0.0
1_NA_peak_25786_lociStitched	9	127861800	127861801	1	2	0.0
1_NA_peak_18416_lociStitched	3	133661737	133661738	1	2	0.0
1_NA_peak_16752_lociStitched	22	17171498	17171499	1	2	0.0
1_NA_peak_12836_lociStitched	19	18416684	18416685	1	2	0.0
1_NA_peak_9952_lociStitched	16	57607213	57607214	1	2	0.0
1_NA_peak_15933_lociStitched	20	29885487	29885488	1	2	0.0
1_NA_peak_19762_lociStitched	4	140117040	140117041	1	2	0.0
1_NA_peak_4392_lociStitched	11	16665437	16665438	1	2	0.0
1_NA_peak_12905_lociStitched	19	23249970	23249971	1	2	0.0
1_NA_peak_19733_lociStitched	4	131810355	131810356	1	2	0.0
1_NA_peak_4501_lociStitched	11	36144180	36144181	1	2	0.0
1_NA_peak_3795_lociStitched	10	95334252	95334253	1	2	0.0
1_NA_peak_18998_lociStitched	4	3122304	3122305	1	2	0.0
1_NA_peak_10092_lociStitched	16	71484470	71484471	1	2	0.0
1_NA_peak_15642_lociStitched	20	1619818	1619819	1	2	0.0
1_NA_peak_14229_lociStitched	2	62477833	62477834	1	2	0.0
1_NA_peak_5134_lociStitched	11	84755514	84755515	1	2	0.0
1_NA_peak_10291_lociStitched	16	89816953	89816954	1	2	0.0
1_NA_peak_23412_lociStitched	7	142671319	142671320	1	2	0.0
1_NA_peak_14290_lociStitched	2	65406012	65406013	1	2	0.0
1_NA_peak_1783_lociStitched	1	147342398	147342399	1	2	0.0
1_NA_peak_12368_lociStitched	19	3359808	3359809	1	2	0.0
1_NA_peak_25723_lociStitched	9	123405377	123405378	1	2	0.0
1_NA_peak_2790_lociStitched	1	229508162	229508163	1	2	0.0
1_NA_peak_3180_lociStitched	10	17743993	17743994	1	2	0.0
1_NA_peak_757_lociStitched	1	35488836	35488837	1	2	0.0
1_NA_peak_11270_lociStitched	17	58557513	58557514	1	2	0.0
1_NA_peak_2496_lociStitched	1	201983050	201983051	1	2	0.0
1_NA_peak_4619_lociStitched	11	57761975	57761976	1	2	0.0
1_NA_peak_8250_lociStitched	14	94225486	94225487	1	2	0.0
1_NA_peak_1437_lociStitched	1	94962767	94962768	1	2	0.0
1_NA_peak_8268_lociStitched	14	96797777	96797778	1	2	0.0
1_NA_peak_6903_lociStitched	12	131896385	131896386	1	2	0.0
1_NA_peak_1604_lociStitched	1	116606035	116606036	1	2	0.0
1_NA_peak_6800_lociStitched	12	122422356	122422357	1	2	0.0
1_NA_peak_23660_lociStitched	8	37899107	37899108	1	2	0.0
1_NA_peak_15583_lociStitched	2	240885917	240885918	1	2	0.0
1_NA_peak_4425_lociStitched	11	20387342	20387343	1	2	0.0
1_NA_peak_12621_lociStitched	19	12092504	12092505	1	2	0.0
1_NA_peak_4965_lociStitched	11	69445010	69445011	1	2	0.0
1_NA_peak_18432_lociStitched	3	136250460	136250461	1	2	0.0
1_NA_peak_7807_lociStitched	14	50396904	50396905	1	2	0.0
1_NA_peak_23097_lociStitched	7	77331091	77331092	1	2	0.0
1_NA_peak_4363_lociStitched	11	13141088	13141089	1	2	0.0
1_NA_peak_13290_lociStitched	19	45730661	45730662	1	2	0.0
1_NA_peak_1505_lociStitched	1	109041818	109041819	1	2	0.0
1_NA_peak_9153_lociStitched	15	89167995	89167996	1	2	0.0
1_NA_peak_19356_lociStitched	4	71033019	71033020	1	2	0.0
1_NA_peak_6249_lociStitched	12	57590886	57590887	1	2	0.0
1_NA_peak_1283_lociStitched	1	76933990	76933991	1	2	0.0
1_NA_peak_16664_lociStitched	21	43574862	43574863	1	2	0.0
1_NA_peak_5739_lociStitched	12	11171345	11171346	1	2	0.0
1_NA_peak_12167_lociStitched	18	67360593	67360594	1	2	0.0
1_NA_peak_23404_lociStitched	7	140673212	140673213	1	2	0.0
1_NA_peak_19083_lociStitched	4	16598125	16598126	1	2	0.0
1_NA_peak_25176_lociStitched	9	33473646	33473647	1	2	0.0
1_NA_peak_13801_lociStitched	2	16303215	16303216	1	2	0.0
1_NA_peak_20316_lociStitched	5	56951920	56951921	1	2	0.0
1_NA_peak_9938_lociStitched	16	57148531	57148532	1	2	0.0
1_NA_peak_4007_lociStitched	10	114869364	114869365	1	2	0.0
1_NA_peak_16629_lociStitched	21	42161683	42161684	1	2	0.0
1_NA_peak_13952_lociStitched	2	30504001	30504002	1	2	0.0
1_NA_peak_22116_lociStitched	6	106562681	106562682	1	2	0.0
1_NA_peak_26109_lociStitched	KI270465.1	1147	1148	1	2	0.0
1_NA_peak_14765_lociStitched	2	120079484	120079485	1	2	0.0
1_NA_peak_7071_lociStitched	13	31442045	31442046	1	2	0.0
1_NA_peak_10111_lociStitched	16	72877182	72877183	1	2	0.0
1_NA_peak_25164_lociStitched	9	33025477	33025478	1	2	0.0
1_NA_peak_14946_lociStitched	2	158762113	158762114	1	2	0.0
1_NA_peak_1772_lociStitched	1	146343043	146343044	1	2	0.0
1_NA_peak_18822_lociStitched	3	187368580	187368581	1	2	0.0
1_NA_peak_22410_lociStitched	6	139641025	139641026	1	2	0.0
1_NA_peak_12124_lociStitched	18	58887237	58887238	1	2	0.0
1_NA_peak_21883_lociStitched	6	52577418	52577419	1	2	0.0
1_NA_peak_23342_lociStitched	7	128863084	128863085	1	2	0.0
1_NA_peak_1185_lociStitched	1	60621964	60621965	1	2	0.0
1_NA_peak_20797_lociStitched	5	143897960	143897961	1	2	0.0
1_NA_peak_18229_lociStitched	3	119840962	119840963	1	2	0.0
1_NA_peak_25725_lociStitched	9	123929744	123929745	1	2	0.0
1_NA_peak_13640_lociStitched	19	57614434	57614435	1	2	0.0
1_NA_peak_671_lociStitched	1	31065235	31065236	1	2	0.0
1_NA_peak_10192_lociStitched	16	83899212	83899213	1	2	0.0
1_NA_peak_25703_lociStitched	9	122389652	122389653	1	2	0.0
1_NA_peak_8857_lociStitched	15	66356373	66356374	1	2	0.0
1_NA_peak_6770_lociStitched	12	121537686	121537687	1	2	0.0
1_NA_peak_18015_lociStitched	3	71926935	71926936	1	2	0.0
1_NA_peak_18156_lociStitched	3	110296922	110296923	1	2	0.0
1_NA_peak_14070_lociStitched	2	45843609	45843610	1	2	0.0
1_NA_peak_19439_lociStitched	4	80463004	80463005	1	2	0.0
1_NA_peak_20144_lociStitched	5	34864918	34864919	1	2	0.0
1_NA_peak_5256_lociStitched	11	106022048	106022049	1	2	0.0
1_NA_peak_25720_lociStitched	9	123339937	123339938	1	2	0.0
1_NA_peak_7661_lociStitched	14	24036515	24036516	1	2	0.0
1_NA_peak_18674_lociStitched	3	170869924	170869925	1	2	0.0
1_NA_peak_20822_lociStitched	5	149960219	149960220	1	2	0.0
1_NA_peak_11539_lociStitched	17	76253018	76253019	1	2	0.0
1_NA_peak_23127_lociStitched	7	91325607	91325608	1	2	0.0
1_NA_peak_5723_lociStitched	12	10159273	10159274	1	2	0.0
1_NA_peak_25468_lociStitched	9	89962077	89962078	1	2	0.0
1_NA_peak_13765_lociStitched	2	10712604	10712605	1	2	0.0
1_NA_peak_22969_lociStitched	7	50304409	50304410	1	2	0.0
1_NA_peak_6798_lociStitched	12	122225837	122225838	1	2	0.0
1_NA_peak_12331_lociStitched	19	2427762	2427763	1	2	0.0
1_NA_peak_20497_lociStitched	5	77776048	77776049	1	2	0.0
1_NA_peak_17224_lociStitched	22	44664690	44664691	1	2	0.0
1_NA_peak_20639_lociStitched	5	115262644	115262645	1	2	0.0
1_NA_peak_18657_lociStitched	3	167380149	167380150	1	2	0.0
1_NA_peak_18228_lociStitched	3	119780480	119780481	1	2	0.0
1_NA_peak_9098_lociStitched	15	82871478	82871479	1	2	0.0
1_NA_peak_16610_lociStitched	21	41345468	41345469	1	2	0.0
1_NA_peak_18924_lociStitched	3	197516951	197516952	1	2	0.0
1_NA_peak_5076_lociStitched	11	75891899	75891900	1	2	0.0
1_NA_peak_25154_lociStitched	9	27600175	27600176	1	2	0.0
1_NA_peak_17322_lociStitched	22	50807997	50807998	1	2	0.0
1_NA_peak_12637_lociStitched	19	12551359	12551360	1	2	0.0
1_NA_peak_22090_lociStitched	6	97283015	97283016	1	2	0.0
1_NA_peak_7617_lociStitched	14	22283458	22283459	1	2	0.0
1_NA_peak_11895_lociStitched	18	22103235	22103236	1	2	0.0
1_NA_peak_4489_lociStitched	11	35108526	35108527	1	2	0.0
1_NA_peak_26938_lociStitched	X	130402109	130402110	1	2	0.0
1_NA_peak_2979_lociStitched	10	2884806	2884807	1	2	0.0
1_NA_peak_2655_lociStitched	1	215567190	215567191	1	2	0.0
1_NA_peak_22020_lociStitched	6	83068104	83068105	1	2	0.0
1_NA_peak_6156_lociStitched	12	54188833	54188834	1	2	0.0
1_NA_peak_19718_lociStitched	4	127993034	127993035	1	2	0.0
1_NA_peak_717_lociStitched	1	32500599	32500600	1	2	0.0
1_NA_peak_6074_lociStitched	12	50611406	50611407	1	2	0.0
1_NA_peak_7212_lociStitched	13	46400719	46400720	1	2	0.0
1_NA_peak_3226_lociStitched	10	24921296	24921297	1	2	0.0
1_NA_peak_23448_lociStitched	7	150323405	150323406	1	2	0.0
1_NA_peak_10648_lociStitched	17	18721823	18721824	1	2	0.0
1_NA_peak_12862_lociStitched	19	19515993	19515994	1	2	0.0
1_NA_peak_15669_lociStitched	20	2901203	2901204	1	2	0.0
1_NA_peak_21015_lociStitched	5	179569876	179569877	1	2	0.0
1_NA_peak_14436_lociStitched	2	85005859	85005860	1	2	0.0
1_NA_peak_6349_lociStitched	12	69689550	69689551	1	2	0.0
1_NA_peak_16821_lociStitched	22	20835715	20835716	1	2	0.0
1_NA_peak_8833_lociStitched	15	65029337	65029338	1	2	0.0
1_NA_peak_18069_lociStitched	3	97764570	97764571	1	2	0.0
1_NA_peak_11818_lociStitched	18	9434497	9434498	1	2	0.0
1_NA_peak_24428_lociStitched	8	105319671	105319672	1	2	0.0
1_NA_peak_13504_lociStitched	19	52923291	52923292	1	2	0.0
1_NA_peak_19267_lociStitched	4	52659615	52659616	1	2	0.0
1_NA_peak_14906_lociStitched	2	152175842	152175843	1	2	0.0
1_NA_peak_8021_lociStitched	14	72402149	72402150	1	2	0.0
1_NA_peak_5237_lociStitched	11	103036529	103036530	1	2	0.0
1_NA_peak_17591_lociStitched	3	33096934	33096935	1	2	0.0
1_NA_peak_18214_lociStitched	3	117427393	117427394	1	2	0.0
1_NA_peak_20855_lociStitched	5	157272191	157272192	1	2	0.0
1_NA_peak_18577_lociStitched	3	153485521	153485522	1	2	0.0
1_NA_peak_10846_lociStitched	17	35432808	35432809	1	2	0.0
1_NA_peak_16460_lociStitched	21	24428807	24428808	1	2	0.0
1_NA_peak_1269_lociStitched	1	71882279	71882280	1	2	0.0
1_NA_peak_12402_lociStitched	19	4182343	4182344	1	2	0.0
1_NA_peak_5764_lociStitched	12	12813550	12813551	1	2	0.0
1_NA_peak_24143_lociStitched	8	88057397	88057398	1	2	0.0
1_NA_peak_11838_lociStitched	18	10814704	10814705	1	2	0.0
1_NA_peak_13702_lociStitched	2	394481	394482	1	2	0.0
1_NA_peak_22285_lociStitched	6	126340356	126340357	1	2	0.0
1_NA_peak_16722_lociStitched	21	46286066	46286067	1	2	0.0
1_NA_peak_9670_lociStitched	16	28351420	28351421	1	2	0.0
1_NA_peak_16898_lociStitched	22	26428664	26428665	1	2	0.0
1_NA_peak_12500_lociStitched	19	8209657	8209658	1	2	0.0
1_NA_peak_1594_lociStitched	1	115901690	115901691	1	2	0.0
1_NA_peak_13478_lociStitched	19	51986453	51986454	1	2	0.0
1_NA_peak_20725_lociStitched	5	134874363	134874364	1	2	0.0
1_NA_peak_13128_lociStitched	19	40191228	40191229	1	2	0.0
1_NA_peak_11182_lociStitched	17	49851263	49851264	1	2	0.0
1_NA_peak_336_lociStitched	1	14810693	14810694	1	2	0.0
1_NA_peak_22910_lociStitched	7	39565982	39565983	1	2	0.0
1_NA_peak_23996_lociStitched	8	67720747	67720748	1	2	0.0
1_NA_peak_16434_lociStitched	21	15552984	15552985	1	2	0.0
1_NA_peak_5541_lociStitched	12	1918215	1918216	1	2	0.0
1_NA_peak_21051_lociStitched	5	180831497	180831498	1	2	0.0
1_NA_peak_25964_lociStitched	9	136267019	136267020	1	2	0.0
1_NA_peak_10955_lociStitched	17	40895756	40895757	1	2	0.0
1_NA_peak_12380_lociStitched	19	3671311	3671312	1	2	0.0
1_NA_peak_9983_lociStitched	16	66315655	66315656	1	2	0.0
1_NA_peak_25387_lociStitched	9	76576301	76576302	1	2	0.0
1_NA_peak_15744_lociStitched	20	6767890	6767891	1	2	0.0
1_NA_peak_25047_lociStitched	9	2146520	2146521	1	2	0.0
1_NA_peak_18313_lociStitched	3	126607684	126607685	1	2	0.0
1_NA_peak_3798_lociStitched	10	95693699	95693700	1	2	0.0
1_NA_peak_4082_lociStitched	10	125895958	125895959	1	2	0.0
1_NA_peak_16071_lociStitched	20	38962482	38962483	1	2	0.0
1_NA_peak_11383_lociStitched	17	64636184	64636185	1	2	0.0
1_NA_peak_2683_lociStitched	1	221725978	221725979	1	2	0.0
1_NA_peak_11880_lociStitched	18	13530671	13530672	1	2	0.0
1_NA_peak_16750_lociStitched	22	16975134	16975135	1	2	0.0
1_NA_peak_7598_lociStitched	14	21103905	21103906	1	2	0.0
1_NA_peak_23362_lociStitched	7	131056931	131056932	1	2	0.0
1_NA_peak_2354_lociStitched	1	182796386	182796387	1	2	0.0
1_NA_peak_26094_lociStitched	KI270330.1	1320	1321	1	2	0.0
1_NA_peak_5683_lociStitched	12	8914217	8914218	1	2	0.0
1_NA_peak_4129_lociStitched	10	132515114	132515115	1	2	0.0
1_NA_peak_6992_lociStitched	13	23889198	23889199	1	2	0.0
1_NA_peak_17464_lociStitched	3	15098968	15098969	1	2	0.0
1_NA_peak_7814_lociStitched	14	51240603	51240604	1	2	0.0
1_NA_peak_5794_lociStitched	12	14910769	14910770	1	2	0.0
1_NA_peak_6958_lociStitched	13	20567300	20567301	1	2	0.0
1_NA_peak_11642_lociStitched	17	80545074	80545075	1	2	0.0
1_NA_peak_24716_lociStitched	8	127223091	127223092	1	2	0.0
1_NA_peak_5374_lociStitched	11	118621492	118621493	1	2	0.0
1_NA_peak_9667_lociStitched	16	28181813	28181814	1	2	0.0
1_NA_peak_25254_lociStitched	9	37422390	37422391	1	2	0.0
1_NA_peak_3780_lociStitched	10	93555173	93555174	1	2	0.0
1_NA_peak_5896_lociStitched	12	27523800	27523801	1	2	0.0
1_NA_peak_15932_lociStitched	20	29263161	29263162	1	2	0.0
1_NA_peak_10959_lociStitched	17	41567546	41567547	1	2	0.0
1_NA_peak_17945_lociStitched	3	58492219	58492220	1	2	0.0
1_NA_peak_21211_lociStitched	6	11732284	11732285	1	2	0.0
1_NA_peak_3140_lociStitched	10	14648638	14648639	1	2	0.0
1_NA_peak_12414_lociStitched	19	4539712	4539713	1	2	0.0
1_NA_peak_205_lociStitched	1	7648866	7648867	1	2	0.0
1_NA_peak_18919_lociStitched	3	196969793	196969794	1	2	0.0
1_NA_peak_23811_lociStitched	8	54789443	54789444	1	2	0.0
1_NA_peak_19584_lociStitched	4	101993355	101993356	1	2	0.0
1_NA_peak_15530_lociStitched	2	234571079	234571080	1	2	0.0
1_NA_peak_19081_lociStitched	4	16270664	16270665	1	2	0.0
1_NA_peak_3675_lociStitched	10	79267146	79267147	1	2	0.0
1_NA_peak_15208_lociStitched	2	196068683	196068684	1	2	0.0
1_NA_peak_26357_lociStitched	X	20266149	20266150	1	2	0.0
1_NA_peak_26091_lociStitched	KI270303.1	1357	1358	1	2	0.0
1_NA_peak_24756_lociStitched	8	129958114	129958115	1	2	0.0
1_NA_peak_15247_lociStitched	2	199911441	199911442	1	2	0.0
1_NA_peak_22738_lociStitched	7	6374739	6374740	1	2	0.0
1_NA_peak_5579_lociStitched	12	4538595	4538596	1	2	0.0
1_NA_peak_23421_lociStitched	7	143902038	143902039	1	2	0.0
1_NA_peak_26852_lociStitched	X	107742551	107742552	1	2	0.0
1_NA_peak_216_lociStitched	1	7994075	7994076	1	2	0.0
1_NA_peak_17727_lociStitched	3	45537813	45537814	1	2	0.0
1_NA_peak_3003_lociStitched	10	4408666	4408667	1	2	0.0
1_NA_peak_8963_lociStitched	15	74843483	74843484	1	2	0.0
1_NA_peak_17029_lociStitched	22	37078364	37078365	1	2	0.0
1_NA_peak_24946_lociStitched	8	143494561	143494562	1	2	0.0
1_NA_peak_13921_lociStitched	2	28410890	28410891	1	2	0.0
1_NA_peak_17206_lociStitched	22	43812190	43812191	1	2	0.0
1_NA_peak_15348_lociStitched	2	209552736	209552737	1	2	0.0
1_NA_peak_12791_lociStitched	19	17383653	17383654	1	2	0.0
1_NA_peak_10551_lociStitched	17	8806630	8806631	1	2	0.0
1_NA_peak_7052_lociStitched	13	30395281	30395282	1	2	0.0
1_NA_peak_26478_lociStitched	X	41010538	41010539	1	2	0.0
1_NA_peak_4115_lociStitched	10	130631020	130631021	1	2	0.0
1_NA_peak_1734_lociStitched	1	144010130	144010131	1	2	0.0
1_NA_peak_20254_lociStitched	5	49448305	49448306	1	2	0.0
1_NA_peak_14419_lociStitched	2	75710696	75710697	1	2	0.0
1_NA_peak_2025_lociStitched	1	156020695	156020696	1	2	0.0
1_NA_peak_19272_lociStitched	4	53233012	53233013	1	2	0.0
1_NA_peak_16927_lociStitched	22	29415276	29415277	1	2	0.0
1_NA_peak_25874_lociStitched	9	130712949	130712950	1	2	0.0
1_NA_peak_12480_lociStitched	19	7488886	7488887	1	2	0.0
1_NA_peak_24154_lociStitched	8	89474423	89474424	1	2	0.0
1_NA_peak_13230_lociStitched	19	44500345	44500346	1	2	0.0
1_NA_peak_25434_lociStitched	9	84849223	84849224	1	2	0.0
1_NA_peak_7358_lociStitched	13	71828859	71828860	1	2	0.0
1_NA_peak_7209_lociStitched	13	46339647	46339648	1	2	0.0
1_NA_peak_14625_lociStitched	2	102417790	102417791	1	2	0.0
1_NA_peak_2528_lociStitched	1	203861879	203861880	1	2	0.0
1_NA_peak_2985_lociStitched	10	3172507	3172508	1	2	0.0
1_NA_peak_23704_lociStitched	8	42412949	42412950	1	2	0.0
1_NA_peak_4395_lociStitched	11	16759600	16759601	1	2	0.0
1_NA_peak_18950_lociStitched	4	705922	705923	1	2	0.0
1_NA_peak_7072_lociStitched	13	31638915	31638916	1	2	0.0
1_NA_peak_26971_lociStitched	X	136168836	136168837	1	2	0.0
1_NA_peak_15959_lociStitched	20	32277893	32277894	1	2	0.0
1_NA_peak_6759_lociStitched	12	121210246	121210247	1	2	0.0
1_NA_peak_10738_lociStitched	17	28855190	28855191	1	2	0.0
1_NA_peak_12616_lociStitched	19	11965379	11965380	1	2	0.0
1_NA_peak_3453_lociStitched	10	48480950	48480951	1	2	0.0
1_NA_peak_6797_lociStitched	12	122123689	122123690	1	2	0.0
1_NA_peak_9877_lociStitched	16	50039703	50039704	1	2	0.0
1_NA_peak_17778_lociStitched	3	47962233	47962234	1	2	0.0
1_NA_peak_22687_lociStitched	7	1049999	1050000	1	2	0.0
1_NA_peak_24051_lociStitched	8	78841232	78841233	1	2	0.0
1_NA_peak_6701_lociStitched	12	116636220	116636221	1	2	0.0
1_NA_peak_8353_lociStitched	14	105315376	105315377	1	2	0.0
1_NA_peak_18462_lociStitched	3	141231508	141231509	1	2	0.0
1_NA_peak_7852_lociStitched	14	54773073	54773074	1	2	0.0
1_NA_peak_9099_lociStitched	15	82986390	82986391	1	2	0.0
1_NA_peak_22113_lociStitched	6	106512622	106512623	1	2	0.0
1_NA_peak_17031_lociStitched	22	37176728	37176729	1	2	0.0
1_NA_peak_15502_lociStitched	2	232293785	232293786	1	2	0.0
1_NA_peak_8776_lociStitched	15	60127861	60127862	1	2	0.0
1_NA_peak_23743_lociStitched	8	48514460	48514461	1	2	0.0
1_NA_peak_3794_lociStitched	10	95290781	95290782	1	2	0.0
1_NA_peak_18828_lociStitched	3	187958686	187958687	1	2	0.0
1_NA_peak_21891_lociStitched	6	53282207	53282208	1	2	0.0
1_NA_peak_2207_lociStitched	1	167567075	167567076	1	2	0.0
1_NA_peak_1806_lociStitched	1	148522404	148522405	1	2	0.0
1_NA_peak_7004_lociStitched	13	25600241	25600242	1	2	0.0
1_NA_peak_9001_lociStitched	15	75777450	75777451	1	2	0.0
1_NA_peak_10168_lociStitched	16	81315243	81315244	1	2	0.0
1_NA_peak_19623_lociStitched	4	107824559	107824560	1	2	0.0
1_NA_peak_9997_lociStitched	16	67110322	67110323	1	2	0.0
1_NA_peak_2961_lociStitched	10	394675	394676	1	2	0.0
1_NA_peak_13306_lociStitched	19	46493646	46493647	1	2	0.0
1_NA_peak_11881_lociStitched	18	13567412	13567413	1	2	0.0
1_NA_peak_21704_lociStitched	6	36423095	36423096	1	2	0.0
1_NA_peak_21738_lociStitched	6	37619128	37619129	1	2	0.0
1_NA_peak_21686_lociStitched	6	35141193	35141194	1	2	0.0
1_NA_peak_1770_lociStitched	1	146228666	146228667	1	2	0.0
1_NA_peak_17528_lociStitched	3	23856571	23856572	1	2	0.0
1_NA_peak_19881_lociStitched	4	158723159	158723160	1	2	0.0
1_NA_peak_7456_lociStitched	13	97387967	97387968	1	2	0.0
1_NA_peak_22846_lociStitched	7	29989306	29989307	1	2	0.0
1_NA_peak_8708_lociStitched	15	52528576	52528577	1	2	0.0
1_NA_peak_23986_lociStitched	8	67343585	67343586	1	2	0.0
1_NA_peak_17135_lociStitched	22	40732098	40732099	1	2	0.0
1_NA_peak_24000_lociStitched	8	67909802	67909803	1	2	0.0
1_NA_peak_3685_lociStitched	10	80205387	80205388	1	2	0.0
1_NA_peak_16298_lociStitched	20	62066255	62066256	1	2	0.0
1_NA_peak_13700_lociStitched	2	34247	34248	1	2	0.0
1_NA_peak_8664_lociStitched	15	49382856	49382857	1	2	0.0
1_NA_peak_7164_lociStitched	13	43879329	43879330	1	2	0.0
1_NA_peak_27038_lociStitched	X	154437067	154437068	1	2	0.0
1_NA_peak_16675_lociStitched	21	44012147	44012148	1	2	0.0
1_NA_peak_16987_lociStitched	22	33523148	33523149	1	2	0.0
1_NA_peak_22140_lociStitched	6	108742093	108742094	1	2	0.0
1_NA_peak_20894_lociStitched	5	167937488	167937489	1	2	0.0
1_NA_peak_2322_lociStitched	1	179293997	179293998	1	2	0.0
1_NA_peak_20839_lociStitched	5	151664205	151664206	1	2	0.0
1_NA_peak_11976_lociStitched	18	35290469	35290470	1	2	0.0
1_NA_peak_21688_lociStitched	6	35259859	35259860	1	2	0.0
1_NA_peak_10384_lociStitched	17	3668974	3668975	1	2	0.0
1_NA_peak_752_lociStitched	1	35079637	35079638	1	2	0.0
1_NA_peak_7038_lociStitched	13	28718670	28718671	1	2	0.0
1_NA_peak_22439_lociStitched	6	142902747	142902748	1	2	0.0
1_NA_peak_15469_lociStitched	2	231228892	231228893	1	2	0.0
1_NA_peak_18209_lociStitched	3	115512911	115512912	1	2	0.0
1_NA_peak_7569_lociStitched	14	20305808	20305809	1	2	0.0
1_NA_peak_23385_lociStitched	7	139036127	139036128	1	2	0.0
1_NA_peak_18809_lociStitched	3	186746336	186746337	1	2	0.0
1_NA_peak_21656_lociStitched	6	33923241	33923242	1	2	0.0
1_NA_peak_1778_lociStitched	1	147084880	147084881	1	2	0.0
1_NA_peak_2635_lociStitched	1	212486720	212486721	1	2	0.0
1_NA_peak_257_lociStitched	1	9717221	9717222	1	2	0.0
1_NA_peak_4055_lociStitched	10	123241959	123241960	1	2	0.0
1_NA_peak_14505_lociStitched	2	88933864	88933865	1	2	0.0
1_NA_peak_26144_lociStitched	KI270731.1	127712	127713	1	2	0.0
1_NA_peak_14959_lociStitched	2	159712746	159712747	1	2	0.0
1_NA_peak_25983_lociStitched	9	136791531	136791532	1	2	0.0
1_NA_peak_24304_lociStitched	8	100181612	100181613	1	2	0.0
1_NA_peak_8707_lociStitched	15	52483952	52483953	1	2	0.0
1_NA_peak_16345_lociStitched	20	63832013	63832014	1	2	0.0
1_NA_peak_6654_lociStitched	12	111740398	111740399	1	2	0.0
1_NA_peak_9155_lociStitched	15	89334688	89334689	1	2	0.0
1_NA_peak_25333_lociStitched	9	67901010	67901011	1	2	0.0
1_NA_peak_11301_lociStitched	17	60078763	60078764	1	2	0.0
1_NA_peak_13780_lociStitched	2	12027349	12027350	1	2	0.0
